2016-02-22 20:24:09,b'RT @cinziaglambert: Hi @VancityReynolds I looked #DeadpoolMovie well... Amazing hahahah and you are a good actor \xf0\x9f\x98\x89\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99',0
2016-02-22 20:23:40,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 20:20:20,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 20:16:24,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 20:09:06,b'RT @YithianMaster: @Master_Snow_ @ItsNotRevenge @FrankCastleTP @mrjafri @The1stBAT @avgchick @Chrystaroth spoilers #DeadpoolMovie ;) https:\xe2\x80\xa6',0
2016-02-22 20:05:35,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 20:04:01,"b""Debating if I should watch #DeadpoolMovie again\n\nHahaha. There was no debate silly! It's on like Donkey Kong dot com https://t.co/krv7RlbsbV""",4
2016-02-22 20:03:29,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 20:00:29,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:58:20,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:54:47,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:52:33,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:52:14,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:52:04,b'RT @YithianMaster: @Master_Snow_ @ItsNotRevenge @FrankCastleTP @mrjafri @The1stBAT @avgchick @Chrystaroth spoilers #DeadpoolMovie ;) https:\xe2\x80\xa6',0
2016-02-22 19:51:01,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:50:24,b'RT @YithianMaster: @Master_Snow_ @ItsNotRevenge @FrankCastleTP @mrjafri @The1stBAT @avgchick @Chrystaroth spoilers #DeadpoolMovie ;) https:\xe2\x80\xa6',0
2016-02-22 19:49:03,b'@Master_Snow_ @ItsNotRevenge @FrankCastleTP @mrjafri @The1stBAT @avgchick @Chrystaroth spoilers #DeadpoolMovie ;) https://t.co/q49k4yCVn8',9
2016-02-22 19:49:01,b'RT @joeygalletta: #Deadpool #DeadpoolMovie #PixelArt\nHappy Monday!! https://t.co/MvQ3miQqkC',0
2016-02-22 19:48:50,b'RT @joeygalletta: #Deadpool #DeadpoolMovie #PixelArt\nHappy Monday!! https://t.co/MvQ3miQqkC',0
2016-02-22 19:48:21,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:47:22,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:47:09,b'RT @joeygalletta: #Deadpool #DeadpoolMovie #PixelArt\nHappy Monday!! https://t.co/MvQ3miQqkC',0
2016-02-22 19:45:53,b'#Deadpool #DeadpoolMovie #PixelArt\nHappy Monday!! https://t.co/MvQ3miQqkC',2
2016-02-22 19:41:44,b'RT @EviternalTattoo: Portrait Deadpool - Ryan Reynolds @VancityReynolds @Marvel @MarvelSpain #deadpool #DeadpoolMovie #marvel #art #draw ht\xe2\x80\xa6',0
2016-02-22 19:32:48,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:31:56,"b""RT @StonewolfGaming: If you haven't seen Deadpool yet, then go fucking watch it!! Seriously it's awesome as hell! #Deadpool #DeadpoolMovie""",0
2016-02-22 19:31:27,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 19:30:17,"b""If you haven't seen Deadpool yet, then go fucking watch it!! Seriously it's awesome as hell! #Deadpool #DeadpoolMovie""",0
2016-02-22 19:28:35,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
