id,date,tweet,fav
894,2/21/2016 11:13,"b""RT @darthsean85: \xf0\x9f\x98\x82 If you've seen #DeadpoolMovie you'll get this. #Deadpool https://t.co/yRM5tXSvWZ""",0
895,2/21/2016 11:09,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
896,2/21/2016 11:09,"b""RT @logtournament: Who's seen #DeadpoolMovie yet? https://t.co/uqECNhhd3U""",0
897,2/21/2016 11:07,b'after watching #DeadpoolMovie then meeting @IvanBrandon &amp; getting pics #ComicCon #Pune2016 &amp; meeting #Deadpool too ;p i have gone more crazy',2
898,2/21/2016 11:03,"b""RT @pmann555: Just watched #DeadpoolMovie ....\nScrew what the critics say.. it's a #brilliant movie if you need a laugh.. https://t.co/GLLw\xe2\x80\xa6""",0
899,2/21/2016 10:56,"b""Who's seen #DeadpoolMovie yet? https://t.co/uqECNhhd3U""",57
900,2/21/2016 10:42,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
901,2/21/2016 10:38,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
902,2/21/2016 10:14,b'RT @htshowbiz: #DeadpoolMovie is lording over box office in India too https://t.co/L7yWsXhr7g https://t.co/KX3QFUWWAM',0
903,2/21/2016 10:11,"b""RT @TheAhmedRaafat: Who's in England and wants to go watch #DeadpoolMovie in IMAX?""",0
904,2/21/2016 9:57,"b""Who's in England and wants to go watch #DeadpoolMovie in IMAX?""",0
905,2/21/2016 9:45,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
906,2/21/2016 9:38,b'RT @ERonnlund: Kudos to #DeadpoolMovie for being more 4thwall-breaking than the complete series of #FamilyGuy. I give it 4/5 walls',0
907,2/21/2016 9:30,"b'RT @JoshMilkxxx: Oh! I \xe2\x9d\xa4\xef\xb8\x8f #DeadpoolMovie The best ""SuperHero"" @MarvelSpain @deadpoolmovie https://t.co/PhCMNP8f0g'",0
908,2/21/2016 9:29,b'RT @TheArtOfAmy: Making progress #Deadpool #DeadpoolMovie #art #chameleonpens #etsy #RyanReynolds https://t.co/SUFrF9BvEh',0
909,2/21/2016 9:22,b'RT @QMable: @CineFixNetwork 2/2. Negasonic Teenage Warhead! #DeadpoolMovie #XMen https://t.co/eYPsn9lpY6',0
910,2/21/2016 9:22,"b""RT @QMable: @CineFixNetwork 1/2. She's Awesome! Negasonic Teenage Warhead! #DeadpoolMovie #XMen https://t.co/XatkEN04fR""",0
911,2/21/2016 9:21,b'RT @mach1negunnar: Was perfect. Legit no words. #DeadpoolMovie @PurrKitty_Purr @Master_Snow_',0
912,2/21/2016 9:19,"b'RT @dhanashree07: Ryan u were born to be Deadpool\nSexy, Sassy .. Hilarious !! \n#DeadpoolMovie \xf0\x9f\x98\x88\xf0\x9f\x98\x8d https://t.co/ZfUaBGSDuj'",0
913,2/21/2016 9:06,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
914,2/21/2016 9:03,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
915,2/21/2016 9:03,"b'RT @ComplexMag: #DeadpoolMovie could beat out ""Passion of the Christ"" for all-time Rated-R record.  https://t.co/kl4JwufJ3b'",0
916,2/21/2016 9:01,"b""RT @lsirikul: I totally support @IAmStephenLang playing Cable for the next @deadpoolmovie. He'd be perfect. #DeadpoolMovie #Deadpool""",0
917,2/21/2016 8:59,b'RT @RidzCab: @NicholasHoult @deadpoolmovie @edskrein @VancityReynolds @Kinberg watch #DeadpoolMovie with @RidzCab',0
918,2/21/2016 8:50,b'RT @armidaaajoy: Be watching #DeadpoolMovie with love @iamrhenzZ in a while. \xe2\x9d\xa4\xef\xb8\x8f',0
919,2/21/2016 8:49,b'RT @RJAbhijeet: #deadpoolmovie A Must #watch \xf0\x9f\x92\xaf\xf0\x9f\x98\x82\xf0\x9f\x94\xab\xf0\x9f\x98\x82 #film \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xac Specially If U #own A #t Like This\xf0\x9f\x98\x8e #chicachica \xf0\x9f\x98\x89 #marvel #marveluniverse https:\xe2\x80\xa6',0
920,2/21/2016 8:47,"b'Ryan u were born to be Deadpool\nSexy, Sassy .. Hilarious !! \n#DeadpoolMovie \xf0\x9f\x98\x88\xf0\x9f\x98\x8d https://t.co/ZfUaBGSDuj'",1
921,2/21/2016 8:44,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
922,2/21/2016 8:41,b'RT @topintalk: #Twitter is just another way 2 break the 4th wall #Deadpool\n#DeadpoolMovie #BoxOffice #TheaterTalks #socialmedia #RecordOfTh\xe2\x80\xa6',0
923,2/21/2016 8:27,b'RT @jackiekashian: Negasonic Teenage Warhead is a good guy kylo ren!! #DeadpoolMovie',0
924,2/21/2016 8:09,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
925,2/21/2016 8:07,b'RT @MaryumMalik_: #DeadpoolMovie Awesome.. \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',0
926,2/21/2016 8:06,b'RT @BRollBanter: Saw @deadpoolmovie for a second time today. Adding on more to my review this week. #DeadpoolMovie #Deadpool #MovieReview #\xe2\x80\xa6',0
927,2/21/2016 8:04,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
928,2/21/2016 7:55,b'Saw @deadpoolmovie for a second time today. Adding on more to my review this week. #DeadpoolMovie #Deadpool #MovieReview #DeadpoolReview',0
929,2/21/2016 7:40,b'RT @StefanKapicic: Credits #deadpoolmovie! #Colossus &amp; #Buck &amp; #Booth So just to be clear on who is who in #Deadpool https://t.co/B5HwClzk0X',0
930,2/21/2016 7:39,"b'RT @ComplexMag: #DeadpoolMovie could beat out ""Passion of the Christ"" for all-time Rated-R record.  https://t.co/kl4JwufJ3b'",0
931,2/21/2016 7:36,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
932,2/21/2016 7:30,b'RT @DaWiz_6: #DeadpoolMovie was amazing! Must C!',0
933,2/21/2016 7:22,b'RT @King_Lewa: Just saw #DeadpoolMovie  9 times in 5 days! \xf0\x9f\x98\xa8 good work @VancityReynolds',0
934,2/21/2016 7:22,b'Just saw #DeadpoolMovie  9 times in 5 days! \xf0\x9f\x98\xa8 good work @VancityReynolds',0
935,2/21/2016 7:16,"b'RT @leaderpost: Petition launched to ""demand a Deadpool statue in Regina"" https://t.co/8zO9MLmo5j #deadpoolmovie @deadpoolmovie @VancityRey\xe2\x80\xa6'",0
936,2/21/2016 7:11,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
937,2/21/2016 7:09,"b'RT @ShimBo84: #ComicBook fans, just saw the #DeadpoolMovie &amp; it was amazing. Is #Deadpool part of #Xmen? Top notch, rated R, #Marvel movie!\xe2\x80\xa6'",0
938,2/21/2016 7:07,b'RT @CYsGirl1127: 1 Following \n=Hello Kitty \n55555555\n#DeadpoolMovie #Deadpool #\xe0\xb8\x81\xe0\xb8\xb9\xe0\xb8\x88\xe0\xb8\xb0\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xa2\xe0\xb8\xad\xe0\xb8\xa1\xe0\xb9\x80\xe0\xb8\xab\xe0\xb9\x87\xe0\xb8\x99\xe0\xb8\xa3\xe0\xb8\xb9\xe0\xb8\x9b\xe0\xb8\x99\xe0\xb8\xb5\xe0\xb9\x89\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x94\xe0\xb8\xb5\xe0\xb8\xa2\xe0\xb8\xa7 https://t.co/mY5fy6M2GE',0
939,2/21/2016 7:05,b'Did you know that Mr. Deadpool LOVES Tea?\n#AkbarTea #CeylonTea #DeadpoolMovie #Deadpool https://t.co/ZsTtZZg5Q7',0
940,2/21/2016 7:03,b'Ironpool\n#DeadpoolMovie #Deadpool #ironman #tonystark \n@VancityReynolds @RobertDowneyJr @ChrisEvans @Marvel \n\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f https://t.co/LdgqyT1KL3',2
941,2/21/2016 6:55,"b'RT @ShimBo84: #ComicBook fans, just saw the #DeadpoolMovie &amp; it was amazing. Is #Deadpool part of #Xmen? Top notch, rated R, #Marvel movie!\xe2\x80\xa6'",0
942,2/21/2016 6:54,b'#DeadpoolMovie was amazing! Must C!',2
943,2/21/2016 6:50,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
944,2/21/2016 6:49,"b'#ComicBook fans, just saw the #DeadpoolMovie &amp; it was amazing. Is #Deadpool part of #Xmen? Top notch, rated R, #Marvel movie! @deadpoolmovie'",5
945,2/21/2016 6:40,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
946,2/21/2016 6:37,b'RT @RidzCab: @NicholasHoult @deadpoolmovie @edskrein @VancityReynolds @Kinberg watch #DeadpoolMovie with @RidzCab',0
947,2/21/2016 6:36,b'RT @MaryumMalik_: #DeadpoolMovie Awesome.. \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',0
948,2/21/2016 6:16,b'Be watching #DeadpoolMovie with love @iamrhenzZ in a while. \xe2\x9d\xa4\xef\xb8\x8f',0
949,2/21/2016 6:16,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
950,2/21/2016 6:09,"b""RT @pmann555: Just watched #DeadpoolMovie ....\nScrew what the critics say.. it's a #brilliant movie if you need a laugh.. https://t.co/GLLw\xe2\x80\xa6""",0
951,2/21/2016 6:07,b'RT @HolsingerSEO: The marketing of this movie is very impressive. The creators understood their audience. Fantastic! #deadpoolmovie https:/\xe2\x80\xa6',0
952,2/21/2016 6:06,b'The marketing of this movie is very impressive. The creators understood their audience. Fantastic! #deadpoolmovie https://t.co/8SCqyAJi0B',1
953,2/27/2016 3:51,b'RT @weoverachieve: Ep 46 Vid https://t.co/1mCgQ5z0Mm #Beyonce #ConorMcGregor #NateDiaz #UFC196 #KanyeWest #Oscars #DeadpoolMovie #Hillary #\xe2\x80\xa6',0
954,2/27/2016 3:44,b'RT @ThatCmonster: Marketing for #deadpool was just shit-posting with a purpose. #DeadpoolMovie #marketing',0
955,2/27/2016 3:44,b'RT @AdditionalArt: #DeadpoolMovie Deadpool fanart! https://t.co/yLKxpV2BNE',0
956,2/27/2016 3:43,b'Marketing for #deadpool was just shit-posting with a purpose. #DeadpoolMovie #marketing',3
957,2/27/2016 3:09,b'RT @ArianeStAmour: Guess which movie I went to see tonight ;) I just have to say... that movie was fun!! #deadpool #deadpoolmovie #hot http\xe2\x80\xa6',0
958,2/27/2016 3:01,"b""RT @Troy_Mac500: I haven't seen #Deadpool but I've seen enough commercials to have practically seen the entire length of the movie. #Deadpo\xe2\x80\xa6""",0
959,2/27/2016 3:00,"b""RT @Troy_Mac500: I haven't seen #Deadpool but I've seen enough commercials to have practically seen the entire length of the movie. #Deadpo\xe2\x80\xa6""",0
960,2/27/2016 2:58,"b""I haven't seen #Deadpool but I've seen enough commercials to have practically seen the entire length of the movie. #DeadpoolMovie #gtfo""",2
961,2/27/2016 1:31,b'#DeadpoolMovie Deadpool fanart! https://t.co/yLKxpV2BNE',3
962,2/27/2016 0:57,b'RT @clairelouiseluv: Going to watch #DeadpoolMovie again tonight!!! Love @VancityReynolds thank you for this movie!!! #LOVE #Popcorn https:\xe2\x80\xa6',0
963,2/27/2016 0:56,b'Going to watch #DeadpoolMovie again tonight!!! Love @VancityReynolds thank you for this movie!!! #LOVE #Popcorn https://t.co/uAqe7mCHMY',1
964,2/27/2016 0:42,"b""RT @Barnacules: I'm going to see #DeadpoolMovie tonight! I'm so excited, I know I won't be let down.""",0
965,2/27/2016 0:14,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
966,2/26/2016 23:54,"b'RT @QuirkTeamPod: Powerpuff girls dominate, we become goddesses inspired by #thewickedandthedivine &amp; a #DeadpoolMovie review: https://t.co/\xe2\x80\xa6'",0
967,2/26/2016 23:48,b'RT @FromAboveComic: The Ultimate mashup in my opinion.... #PeanutsMovie #DeadpoolMovie https://t.co/3NMqfc0c2h',0
968,2/26/2016 23:37,"b'RT @theblerdgurl: .@LeslieUggams aka""Blind Al"" is LEGENDARY.1st Black woman to have a variety show #DeadpoolMovie #blackhistorymonth https:\xe2\x80\xa6'",0
969,2/26/2016 23:33,b'RT @misslouisekay: ha ha #Deadpool #DeadpoolMovie (credit @Pippa_Lily ) https://t.co/bgydpWmI3Y',0
970,2/26/2016 23:28,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
971,2/26/2016 23:20,b'RT @CiBoiv: @robertliefeld Skipped some lectures today to go see #DeadpoolMovie again! #worthit  \xf0\x9f\x91\x8c \xf0\x9f\x92\x80\xf0\x9f\x92\xa9L',0
972,2/26/2016 23:09,b'My thoughts on the #DeadpoolMovie and #TheWalkingDead season six and #CallofDuty multiplayer!!\n\nhttps://t.co/2dNVzQ0iQO\n#TWD #AMC #Deadpool',2
973,2/26/2016 23:07,b'The Ultimate mashup in my opinion.... #PeanutsMovie #DeadpoolMovie https://t.co/3NMqfc0c2h',0
974,2/26/2016 23:01,"b""RT @Barnacules: I'm going to see #DeadpoolMovie tonight! I'm so excited, I know I won't be let down.""",0
975,2/26/2016 22:55,"b""RT @wehshidarinda: I bet you all are wondering why the red suit? Well so that bad guys can't see me bleed.\n#DeadpoolMovie""",0
976,2/26/2016 22:52,"b""I bet you all are wondering why the red suit? Well so that bad guys can't see me bleed.\n#DeadpoolMovie""",1
977,2/26/2016 22:48,b'RT @RedStarship: The tiniest of Deadpools! #Deadpool #DeadpoolMovie #tinypool #wadewilson #ryanreynolds #chimichangas #funmovie https://t.c\xe2\x80\xa6',0
978,2/26/2016 22:39,b'@robertliefeld Skipped some lectures today to go see #DeadpoolMovie again! #worthit  \xf0\x9f\x91\x8c \xf0\x9f\x92\x80\xf0\x9f\x92\xa9L',7
979,2/26/2016 22:37,b'RT @BillyCollins85: @NicwMUFC Class met! #Deadpool #DeadpoolMovie @VancityReynolds',0
980,2/26/2016 22:37,b'@NicwMUFC Class met! #Deadpool #DeadpoolMovie @VancityReynolds',1
981,2/26/2016 22:24,b'Ep 46 Vid https://t.co/1mCgQ5z0Mm #Beyonce #ConorMcGregor #NateDiaz #UFC196 #KanyeWest #Oscars #DeadpoolMovie #Hillary #trump #podcast',2
982,2/26/2016 22:10,b'RT @RendelMovie: Deadpool VS Rendel by our Concept artist Miia Kontinen. Which one would win? #rendelmovie #DeadpoolMovie #superheroes http\xe2\x80\xa6',0
983,2/26/2016 22:06,b'RT @KeSneller: Deadpool #kesneller #Deadpool #DeadpoolMovie #MarvelShare #MarvelComics #MarvelHeroes2016 #RyanReynolds https://t.co/4rzBsjc\xe2\x80\xa6',0
984,2/26/2016 22:03,b'RT @heyitsjanexx: Had fun yesterday with him :\xe2\x80\x99) belated birthday celeb daw hahahaha! #MangInasal #DeadpoolMovie #Quantum @otokohaha https:\xe2\x80\xa6',0
985,2/26/2016 21:53,b'RT @Kinucha9: #Deadpool #DeadpoolMovie it was fucking awesome\xf0\x9f\x98\x82you all did a great job\xf0\x9f\x91\x8fPoland loves @deadpoolmovie https://t.co/yjskH3ulOM',0
986,2/26/2016 21:52,"b""RT @Barnacules: I'm going to see #DeadpoolMovie tonight! I'm so excited, I know I won't be let down.""",0
987,2/26/2016 21:49,"b""RT @Barnacules: I'm going to see #DeadpoolMovie tonight! I'm so excited, I know I won't be let down.""",0
988,2/26/2016 21:46,b'Had fun yesterday with him :\xe2\x80\x99) belated birthday celeb daw hahahaha! #MangInasal #DeadpoolMovie #Quantum @otokohaha https://t.co/2wbtA4JOQq',3
989,2/26/2016 21:43,"b""I'm going to see #DeadpoolMovie tonight! I'm so excited, I know I won't be let down.""",57
990,2/26/2016 21:26,b'RT @koalistcom: #Deadpool 2 Rumored To Feature #Domino \nhttps://t.co/7JXavVmHvE #DeadpoolMovie @deadpoolmovie @Marvel https://t.co/Ytyvsqnl\xe2\x80\xa6',0
991,2/26/2016 21:22,b'#Deadpool 2 Rumored To Feature #Domino \nhttps://t.co/7JXavVmHvE #DeadpoolMovie @deadpoolmovie @Marvel https://t.co/YtyvsqnliX',1
992,2/26/2016 21:19,"b'RT @harshalkpr: Loved this: ""Life is an endless series of train-wrecks with only brief, commercial-like breaks of happiness""  #DeadpoolMovie'",0
993,2/26/2016 21:09,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
994,2/26/2016 21:03,b'Deadpool #kesneller #Deadpool #DeadpoolMovie #MarvelShare #MarvelComics #MarvelHeroes2016 #RyanReynolds https://t.co/4rzBsjcVwb',2
995,2/26/2016 21:01,b'RT @YogurtPodcast: The Witch and #DeadpoolMovie special thanks to @thedrunkendork #PodernFamily https://t.co/XTTuGPUiz9 https://t.co/7tOvMe\xe2\x80\xa6',0
996,2/26/2016 20:38,b'RT @NOSEYNOBODY: This Just Happened:\n\nhttps://t.co/mmm4NjZX2I\n\n#Deadpool #DeadpoolMovie #StonersCircle #PodernFamily #LegalizeIt https://t.\xe2\x80\xa6',0
997,2/26/2016 20:23,"b'Loved this: ""Life is an endless series of train-wrecks with only brief, commercial-like breaks of happiness""  #DeadpoolMovie'",2
998,2/26/2016 20:21,b'RT @KamisectaShop: #DeadpoolMovie @gfxinator \nWALLPAPER DEADPOOL\n#Deadpool #geek #GFX \nRT if you like.....;) https://t.co/Nt8FiqW2Dw',0
999,2/26/2016 20:13,"b""RT @DeeRodgers1991: @SxmplyNK @SuperheroFeed @VancityReynolds haha oh shit. She's a pro lol...nicee.. Damn you Wade! #DeadpoolMovie @deadpo\xe2\x80\xa6""",0
1000,2/26/2016 20:11,"b""@SxmplyNK @SuperheroFeed @VancityReynolds haha oh shit. She's a pro lol...nicee.. Damn you Wade! #DeadpoolMovie @deadpoolmovie""",0
1001,2/26/2016 19:58,b'RT @KamisectaShop: #DeadpoolMovie @gfxinator \nWALLPAPER DEADPOOL\n#Deadpool #geek #GFX \nRT if you like.....;) https://t.co/Nt8FiqW2Dw',0
1002,2/26/2016 19:53,b'RT @YogurtPodcast: The Witch and #DeadpoolMovie special thanks to @thedrunkendork #PodernFamily https://t.co/XTTuGPUiz9 https://t.co/7tOvMe\xe2\x80\xa6',0
1003,2/26/2016 19:51,b'#DeadpoolMovie @gfxinator \nWALLPAPER DEADPOOL\n#Deadpool #geek #GFX \nRT if you like.....;) https://t.co/Nt8FiqW2Dw',3
1004,2/26/2016 19:46,b'RT @3geekspodcast: 3 Geeks Podcast Episode 23 Deadpool Spoiler Discussion #Deadpool #DeadpoolMovie #BatmanvSuperman #Wolverine  https://t.c\xe2\x80\xa6',0
1005,2/26/2016 19:45,b'My thoughts on the #DeadpoolMovie and #TheWalkingDead season six and #CallofDuty multiplayer!\n\nhttps://t.co/2dNVzQ0iQO\n#TWD #AMC #Deadpool',2
1006,2/26/2016 19:42,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
1007,2/26/2016 19:42,b'RT @WhoGivesAFlick: Deadpool!! Check out this latest edition of Who Gives A Flick The Deadpool Edition #Marvel #Deadpool #DeadpoolMovie\n\nht\xe2\x80\xa6',0
1008,2/26/2016 19:39,b'RT @NOSEYNOBODY: This Just Happened:\n\nhttps://t.co/mmm4NjZX2I\n\n#Deadpool #DeadpoolMovie #StonersCircle #PodernFamily #LegalizeIt https://t.\xe2\x80\xa6',0
1009,2/26/2016 19:28,b'RT @NOSEYNOBODY: This Just Happened:\n\nhttps://t.co/mmm4NjZX2I\n\n#Deadpool #DeadpoolMovie #StonersCircle #PodernFamily #LegalizeIt https://t.\xe2\x80\xa6',0
1010,2/26/2016 19:28,b'RT @LittleFox93: Feeling fly #af. #starbucks coffee date before seeing #DeadpoolMovie with my girl. #tonightsgunnabeagoodnight #happy https\xe2\x80\xa6',0
1011,2/26/2016 19:28,b'RT @__SandD__: Deadpool.. breaking hearts and box office records.. https://t.co/XK9UYp5O3f #DeadpoolMovie',0
1012,2/26/2016 19:27,b'This Just Happened:\n\nhttps://t.co/mmm4NjZX2I\n\n#Deadpool #DeadpoolMovie #StonersCircle #PodernFamily #LegalizeIt https://t.co/bxXDOoh2kG',5
1013,2/26/2016 19:20,b'RT @YogurtPodcast: The Witch and #DeadpoolMovie special thanks to @thedrunkendork #PodernFamily https://t.co/XTTuGPUiz9 https://t.co/7tOvMe\xe2\x80\xa6',0
1014,2/26/2016 19:11,b'RT @Dazza_Mcnazza: In Belgium shopping and found this awesome T-Shirt and I had to treat myself. #Deadpool #DeadpoolMovie #TShirt https://t\xe2\x80\xa6',0
1015,2/26/2016 19:03,b'In Belgium shopping and found this awesome T-Shirt and I had to treat myself. #Deadpool #DeadpoolMovie #TShirt https://t.co/i3QjTDfzAh',0
1016,2/26/2016 18:59,b'#Deadpool #DeadpoolMovie it was fucking awesome\xf0\x9f\x98\x82you all did a great job\xf0\x9f\x91\x8fPoland loves @deadpoolmovie https://t.co/yjskH3ulOM',0
1017,2/26/2016 18:57,b'RT @eandcpress: RT if Ur going 2C #DeadpoolMovie on #AcademyAwards wknd?\n#Deadpool\n@deadpoolmovie\n#Marvel\n#XMEN\n#RyanReynolds\n#deadpoolswag\xe2\x80\xa6',0
1018,2/26/2016 18:49,b'RT @MikeJMele: My thoughts on the #DeadpoolMovie and #TheWalkingDead season six and #CallofDuty multiplayer!\n\nhttps://t.co/2dNVzQ0iQO\n#TWD \xe2\x80\xa6',0
1019,2/26/2016 18:48,b'RT if Ur going 2C #DeadpoolMovie on #AcademyAwards wknd?\n#Deadpool\n@deadpoolmovie\n#Marvel\n#XMEN\n#RyanReynolds\n#deadpoolswag\n@VancityReynolds',0
1020,2/26/2016 18:38,b'RT @mcbourbonnais1: Are you ready? #deadpool #DeadpoolMovie https://t.co/BDU1T31XuL',0
1021,2/26/2016 18:32,b'RT @CFrequency: All of the dinosaurs feared the T-Rex!\n#dachshund #DeadpoolMovie https://t.co/UpAop2olTy',0
1022,2/26/2016 18:00,b'Deadpool!! Check out this latest edition of Who Gives A Flick The Deadpool Edition #Marvel #Deadpool #DeadpoolMovie\n\nhttps://t.co/SLYfUtV2dP',0
1023,2/26/2016 17:48,b'RT @mcbourbonnais1: Share the love! #Deadpool #DeadpoolMovie https://t.co/t2yMcsi1g9',0
1024,2/26/2016 16:57,"b'RT @pixieodeath: DEADPOOL. OMG, that was so much fun. #DeadpoolMovie'",0
1025,2/26/2016 16:52,"b'RT @ThoseGuysRadio: Tonight at 7:30PM, @Matt_M_over9000 &amp; @ASanAndres94 discuss the #DeadpoolMovie! Listen to them talk #Deadpool here http\xe2\x80\xa6'",0
1026,2/26/2016 16:41,b'RT @richardwoodger: Is anyone else coming to see Deadpool at @EmpireCinemas with me? #Impact #Deadpoolmovie #Basildon https://t.co/YUl3yPky\xe2\x80\xa6',0
1027,2/26/2016 16:35,b'Is anyone else coming to see Deadpool at @EmpireCinemas with me? #Impact #Deadpoolmovie #Basildon https://t.co/YUl3yPkyyB',0
1028,2/26/2016 16:22,"b'Tonight at 7:30PM, @Matt_M_over9000 &amp; @ASanAndres94 discuss the #DeadpoolMovie! Listen to them talk #Deadpool here https://t.co/HfZkwbV6l6'",0
1029,2/26/2016 16:18,b'RT @thegeekgrind: I see what you did there Wade. Clever clever. #DeadpoolMovie https://t.co/jV0rVuURrb',0
1030,2/26/2016 16:00,b'RT @MyGeekBox: SAVE: \xc2\xa39.00 || Deadpool Money Bank! https://t.co/8LnkGz3hwO #Deadpool #DeadpoolMovie #MyGeekBox https://t.co/uVK4SssoCA',0
1031,2/26/2016 15:58,b'SAVE: \xc2\xa39.00 || Deadpool Money Bank! https://t.co/8LnkGz3hwO #Deadpool #DeadpoolMovie #MyGeekBox https://t.co/uVK4SssoCA',2
1032,2/26/2016 15:20,"b'RT @kingscourtgraph: #dbox seats 4 #Deadpool even better than when watched in just straight VIP theatre #DeadpoolMovie #awesome #funny , go\xe2\x80\xa6'",0
1033,2/26/2016 15:00,b'RT @DAMcAllister: Hey @VancityReynolds I did a drawing of you as #Deadpool and your mortal enemy. @deadpoolmovie #Deadpoolmovie https://t.c\xe2\x80\xa6',0
1034,2/26/2016 14:56,b'RT @LurchyReviews: Deadpool Review https://t.co/PvTb6U6jP6 #LurchyReviews #MovieReview #DeadpoolMovie',0
1035,2/26/2016 14:38,b'RT @DAMcAllister: Hey @VancityReynolds I did a drawing of you as #Deadpool and your mortal enemy. @deadpoolmovie #Deadpoolmovie https://t.c\xe2\x80\xa6',0
1036,2/26/2016 14:36,b'RT @DAMcAllister: Hey @VancityReynolds I did a drawing of you as #Deadpool and your mortal enemy. @deadpoolmovie #Deadpoolmovie https://t.c\xe2\x80\xa6',0
1037,2/26/2016 14:36,"b'RT @theryantroutman: Looking forward to tonight with the wifey - date, dinner and #DeadpoolMovie. No chimichangas will be injured in the ma\xe2\x80\xa6'",0
1038,2/26/2016 14:32,"b'Looking forward to tonight with the wifey - date, dinner and #DeadpoolMovie. No chimichangas will be injured in the making of this evening.'",0
1039,2/26/2016 14:29,b'Hey @VancityReynolds I did a drawing of you as #Deadpool and your mortal enemy. @deadpoolmovie #Deadpoolmovie https://t.co/uh3yxv6C9N',3
1040,2/26/2016 14:15,b'RT @__SandD__: Deadpool.. breaking hearts and box office records.. https://t.co/XK9UYp5O3f #DeadpoolMovie',0
1041,2/26/2016 14:08,b'RT @Middle_Realm: Ladies Official Deadpool T-shirts in stock now! https://t.co/E6CXeZHl6H #deadpool #deadpoolmovie #style https://t.co/6MNf\xe2\x80\xa6',0
1042,2/26/2016 14:06,"b'RT @TheMarySue: Marvel only had one single objection to the #DeadpoolMovie, and it had to do with Negasonic Teenage Warhead. https://t.co/2\xe2\x80\xa6'",0
1043,2/26/2016 14:05,b'RT @YogurtPodcast: The Witch and #DeadpoolMovie special thanks to @thedrunkendork #PodernFamily https://t.co/XTTuGPUiz9 https://t.co/7tOvMe\xe2\x80\xa6',0
1044,2/26/2016 13:55,"b'RT @TheMarySue: Marvel only had one single objection to the #DeadpoolMovie, and it had to do with Negasonic Teenage Warhead. https://t.co/2\xe2\x80\xa6'",0
1045,2/26/2016 13:49,"b'RT @postperspective: Our Newsletter: #DeadpoolMovie\xe2\x80\x99s Premiere #editing workflow, @borisfx BCC for @MediaComposer, more https://t.co/4aMLvT\xe2\x80\xa6'",0
1046,2/26/2016 13:25,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
